,Month,CRSArrTime,Distance,Diverted,ArrDelay,Expected time,is_Monday,is_Tuesday,is_Wednesday,is_Thursday,is_Friday,is_Saturday,is_Sunday,arrival hour
2949119,6,1.1345969403617278,-1.2053509578373718,0,-0.543731139804196,-0.8345633852216319,1,0,0,0,0,0,0,19
6920371,12,1.1885189202988475,1.8971040336593246,0,-0.2693663345976192,1.4191692603487107,0,0,1,0,0,0,0,19
3126343,6,1.1489761350116263,-0.4438051739512419,0,-0.5829261119765641,-0.021085921435886966,0,0,1,0,0,0,0,19
914725,2,1.2424409002359673,-0.9990208193460558,0,-0.4457437093732757,-0.4611638936478473,0,0,0,0,0,0,1,19
3612101,7,1.2424409002359673,0.04388424430095942,0,-0.9552783476140609,0.6190274926906009,0,0,0,0,0,0,1,19
6376627,11,1.1705449269864743,-0.19245755069818432,0,2.3762942870372274,-0.16777857883987377,0,1,0,0,0,0,0,19
1698811,4,1.0806749604246082,0.0945289146579188,0,0.14218087321224585,0.21895660886154597,0,0,0,0,0,1,0,19
5332132,10,1.2424409002359673,1.8971040336593246,0,-0.3281587928561714,1.5658619177526973,0,0,0,1,0,0,0,19
2279181,5,1.2280617055860688,0.017624044856610115,0,1.729577246193154,-0.16777857883987377,1,0,0,0,0,0,0,19
239143,1,1.2064929136112208,-0.05928082494469856,0,1.4356149549003931,-0.9812560426256187,0,0,0,0,1,0,0,19
5989230,11,1.195708517623797,2.0096477455636785,0,-0.34775627894235545,1.4191692603487107,0,0,1,0,0,0,0,19
5144588,9,1.224466906923594,-0.8470868082751777,0,-0.24976884851143516,-0.4744995897754825,1,0,0,0,0,0,0,19
1123797,3,1.0986489537369815,-1.2053509578373718,0,1.2592375801247366,-1.9814332521982556,0,0,0,1,0,0,0,19
3693375,7,1.2424409002359673,0.29523186755401704,0,1.3376275244694729,-0.754549208455821,0,0,0,1,0,0,0,19
6678661,12,1.1885189202988475,0.1733095129909667,0,0.9456778027457919,0.21895660886154597,0,0,0,1,0,0,0,19
6450174,12,1.0986489537369815,-0.794566409386479,0,2.787841494847093,-2.4081755282825807,0,0,0,0,0,1,0,19
6052856,11,1.0806749604246082,-0.4438051739512419,0,-0.13218393199433087,-0.16777857883987377,0,0,0,0,0,1,0,19
234058,1,1.2424409002359673,2.0096477455636785,0,0.41654567841882256,1.285812299072359,0,0,0,0,1,0,0,19
3065448,6,1.2424409002359673,0.04388424430095942,0,-0.40654873720090756,0.6456988849458711,0,0,0,0,0,0,1,19
1817067,4,1.2064929136112208,-0.5582246143873353,0,2.121526967916835,-1.6747122412626472,0,0,0,0,1,0,0,19
6370578,11,1.1885189202988475,2.1109370862775974,0,-0.09298895982196276,1.6325403983908733,0,1,0,0,0,0,0,19
6450119,12,1.0806749604246082,-0.738294553434302,0,2.866231439191829,-1.50134819160339,0,0,0,0,0,1,0,19
985296,2,1.2460356988984418,2.1109370862775974,0,1.2592375801247366,0.4723348352866141,0,0,0,1,0,0,0,19
5646517,10,1.2424409002359673,0.04388424430095942,0,-0.2693663345976192,0.6723702772011415,0,0,0,0,0,1,0,19
6376869,11,1.0986489537369815,-0.8358324370847422,0,1.6511873018484178,-1.6480408490073768,0,1,0,0,0,0,0,19
4462637,8,1.1849241216363728,2.1109370862775974,0,-0.56332862589038,1.619204702263238,1,0,0,0,0,0,0,19
2511065,5,1.21368251093617,-0.05928082494469856,0,-0.8572909171831408,0.43232774690370857,0,0,0,0,0,1,0,19
1232505,3,1.1345969403617278,1.7676787649693173,0,-0.6809135424074843,1.5525262216250622,0,0,1,0,0,0,0,19
3792410,7,1.0986489537369815,-1.0309082043856228,0,-0.36735376502853945,-0.767884904583456,0,1,0,0,0,0,0,19
4386204,8,1.0806749604246082,0.334622166720541,0,-0.4261462232870916,0.4589991391589789,0,0,0,1,0,0,0,19
2433055,5,1.2496304975609165,-0.03114489696861002,0,-0.5241336537180119,0.2056209127339108,0,1,0,0,0,0,0,19
1776078,4,1.2424409002359673,-0.5507217002603784,0,-0.30856130676998733,-0.20778566722277925,0,0,1,0,0,0,0,19
1750531,4,1.1849241216363728,1.9308671472306307,0,1.1024576914352644,1.6858831829014138,0,1,0,0,0,0,0,19
821233,2,1.0806749604246082,-1.1265703595043237,0,-0.6809135424074843,-0.5945208549241989,0,1,0,0,0,0,0,19
5995771,11,1.0986489537369815,-1.0365353899808405,0,-1.0140708058726131,-0.38114971688203636,0,0,1,0,0,0,0,19
5337649,10,1.0950541550745068,-1.1265703595043237,0,-0.21057387633906707,-0.8212276890939967,0,0,0,1,0,0,0,19
5819503,10,1.0806749604246082,-1.0871800603378,0,1.2200426079523687,-1.7947335064113634,1,0,0,0,0,0,0,19
4028414,7,1.2424409002359673,-0.22622066426949056,0,2.160721940089203,-1.7813978102837282,0,0,0,0,0,0,1,19
3568233,7,1.1885189202988475,1.9308671472306307,0,-0.13218393199433087,1.6458760945185085,0,0,0,0,1,0,0,19
3459965,7,1.1705449269864743,-0.794566409386479,0,-0.3281587928561714,-0.35447832462676604,0,0,0,0,0,1,0,19
6148667,11,1.2424409002359673,-0.2337235783964475,0,0.6517155114530312,-0.5811851587965638,0,0,0,1,0,0,0,19
6699993,12,1.1705449269864743,-1.1265703595043237,0,0.6125205392806631,-1.5280195838586603,0,0,0,0,1,0,0,19
619533,2,1.1885189202988475,1.3700243162405992,0,-0.053793987649594664,1.205798122306548,0,0,0,0,1,0,0,19
4388847,8,1.2064929136112208,0.5672125046562062,0,0.2793632758155342,0.41899205077607343,0,0,0,1,0,0,0,19
6467948,12,1.1885189202988475,-1.1265703595043237,0,2.6506590922438047,-2.74156793147346,0,0,0,0,0,0,1,19
4800688,9,1.1885189202988475,-1.0871800603378,0,0.6125205392806631,-1.5146838877310251,0,0,0,1,0,0,0,19
3831836,7,1.2100877122736955,0.29523186755401704,0,1.1808476357800006,-0.007750225308251803,0,0,0,1,0,0,0,19
1699393,4,1.0986489537369815,-1.0871800603378,0,-0.3281587928561714,-1.0212631310085243,0,0,0,0,0,1,0,19
635876,2,1.2172773095986447,1.9064826763180207,0,-0.23017136242525113,1.6458760945185085,0,0,0,0,0,1,0,19
604096,2,1.0986489537369815,-1.0046480049412734,0,-0.543731139804196,-0.6345279433071045,0,0,0,1,0,0,0,19
4068618,8,1.1885189202988475,-0.5638517999825531,0,0.7497029418839514,-1.0746059155190648,0,1,0,0,0,0,0,19
1467435,3,1.0986489537369815,-0.738294553434302,0,-0.21057387633906707,-0.1944499710951441,1,0,0,0,0,0,0,19
1680738,3,1.1993033162862714,0.29523186755401704,0,4.943564964327338,-1.6480408490073768,0,0,0,0,1,0,0,19
5049629,9,1.224466906923594,-0.8470868082751777,0,-0.5241336537180119,-0.4744995897754825,0,0,1,0,0,0,0,19
733245,2,1.0986489537369815,-1.0871800603378,0,0.12258338712606179,-0.8879061697321725,0,0,0,1,0,0,0,19
6905564,12,1.2676044908732897,0.29523186755401704,0,0.044193442781325594,0.6056917965629657,0,1,0,0,0,0,0,19
4754510,9,1.1885189202988475,1.9064826763180207,0,-0.01459901547722656,1.4725120448592512,0,1,0,0,0,0,0,19
6375072,11,1.2064929136112208,0.5034377345770722,0,2.9250238974503815,-0.5678494626689287,0,1,0,0,0,0,0,19
6926943,12,1.0986489537369815,-1.0365353899808405,0,-0.4849386815456438,-0.4611638936478473,0,0,1,0,0,0,0,19
2646212,5,1.0806749604246082,-0.738294553434302,0,-0.46534119545945973,-0.514506678158388,0,0,0,0,0,1,0,19
1391946,3,1.2927680815106122,-0.46443818780037355,0,1.749174732279338,-1.7547264180284579,0,0,0,1,0,0,0,19
2988541,6,1.0806749604246082,-0.738294553434302,0,-0.09298895982196276,-0.5945208549241989,0,0,1,0,0,0,0,19
1060135,2,1.195708517623797,1.9308671472306307,0,-0.15178141808051493,1.4325049564763457,1,0,0,0,0,0,0,19
4009633,7,1.1345969403617278,-1.1265703595043237,0,-0.6613160563213002,-0.7412135123281858,0,0,0,0,0,1,0,19
2491746,5,1.091459356412032,-0.22809639280122979,0,1.9451495931411784,-1.6213694567521064,0,0,0,0,1,0,0,19
5530758,10,1.224466906923594,-0.7758091240690866,0,0.6125205392806631,-1.1012773077743352,0,0,0,0,0,0,1,19
3811126,7,1.1885189202988475,0.1733095129909667,0,2.7486465226747248,-1.4480054070928494,0,0,1,0,0,0,0,19
6579161,12,1.1345969403617278,1.9308671472306307,0,-0.15178141808051493,1.285812299072359,0,0,0,0,0,1,0,19
5297575,10,1.0806749604246082,-0.19433327922992355,0,-0.36735376502853945,0.2456280011168163,0,1,0,0,0,0,0,19
3125217,6,1.2064929136112208,0.5672125046562062,0,-0.8572909171831408,1.032434072647291,0,0,1,0,0,0,0,19
6565062,12,1.2064929136112208,0.5034377345770722,0,0.1617783592984299,0.5123419236695196,0,0,0,0,1,0,0,19
5392675,10,1.152570933674101,0.1733095129909667,0,-0.6025235980627481,0.40565635464843824,0,0,0,0,0,0,1,19
3244083,6,1.1885189202988475,-0.340640104705584,0,-0.36735376502853945,0.03225686307465368,0,1,0,0,0,0,0,19
5879008,11,1.2676044908732897,0.29523186755401704,0,-0.543731139804196,0.8057272384774932,0,0,0,1,0,0,0,19
6946728,12,1.1885189202988475,-1.0309082043856228,0,-0.40654873720090756,-0.7145421200729154,0,0,0,1,0,0,0,19
3812976,7,1.0806749604246082,-0.738294553434302,0,1.2788350662109207,-1.3946626225823087,0,0,1,0,0,0,0,19
184681,1,1.2388461015734926,-0.9990208193460558,0,1.4944074131589453,-1.6880479373902824,0,1,0,0,0,0,0,19
6355574,11,1.2604148935483404,0.8860863550518764,0,-0.6613160563213002,1.1924624261789127,1,0,0,0,0,0,0,19
6070131,11,1.1885189202988475,-0.5638517999825531,0,-0.34775627894235545,-0.11443579432933311,0,0,0,0,0,0,1,19
1622304,3,1.0986489537369815,-0.8902285645051801,0,2.199916912261571,-2.261482870878594,0,1,0,0,0,0,0,19
4687439,9,1.1705449269864743,-0.794566409386479,0,0.7105079697115834,-1.0746059155190648,0,0,0,0,1,0,0,19
3532310,7,1.0986489537369815,0.2614687539827108,0,-0.23017136242525113,0.5656847081800602,0,0,1,0,0,0,0,19
251842,1,1.2424409002359673,2.0096477455636785,0,-0.6221210841489321,1.5658619177526973,0,0,0,0,0,1,0,19
2338367,5,1.0878645577495574,-1.113440259782149,0,-0.543731139804196,-0.8078919929663616,0,0,0,1,0,0,0,19
2240017,4,1.2064929136112208,0.5034377345770722,0,-0.4849386815456438,0.5390133159247898,0,0,0,0,0,1,0,19
4468303,8,1.1885189202988475,-0.5638517999825531,0,-0.30856130676998733,-0.4078211091373067,1,0,0,0,0,0,0,19
5004157,9,1.1345969403617278,1.9308671472306307,0,-0.23017136242525113,1.619204702263238,1,0,0,0,0,0,0,19
4109441,8,1.0806749604246082,-1.0871800603378,0,0.49493562276355874,-1.4079983187099439,0,0,0,1,0,0,0,19
5178335,9,1.2927680815106122,1.9421215184210663,0,1.1024576914352644,0.5923561004353305,0,0,1,0,0,0,0,19
4262714,8,1.0878645577495574,1.9421215184210663,0,-0.01459901547722656,1.5125191332421568,0,0,0,0,1,0,0,19
4773552,9,1.1345969403617278,2.099682715087162,0,-0.15178141808051493,1.9125900170712118,0,0,1,0,0,0,0,19
4483898,8,1.2568200948858659,1.3700243162405992,0,-0.2889638206838033,1.2591409068170887,0,1,0,0,0,0,0,19
5338345,10,1.0950541550745068,-0.8808499218464839,0,0.14218087321224585,-0.5811851587965638,0,0,0,1,0,0,0,19
3514055,7,1.264009692210815,-0.9633819772430103,0,-0.6025235980627481,-0.6211922471794693,0,1,0,0,0,0,0,19
3989467,7,1.1993033162862714,0.8860863550518764,0,0.2989607619017183,0.5256776197971547,0,0,0,0,1,0,0,19
1757234,4,1.174139725648949,-0.7758091240690866,0,0.7497029418839514,-0.38114971688203636,0,1,0,0,0,0,0,19
1601864,3,1.163355329661525,-0.05928082494469856,0,-0.6613160563213002,0.632363188818236,1,0,0,0,0,0,0,19
6265983,11,1.0806749604246082,-0.4438051739512419,0,0.25976578972935016,-0.14110718658460344,0,0,1,0,0,0,0,19
4509224,8,1.1489761350116263,-0.4438051739512419,0,0.5341305949359269,-0.07442870594642761,0,0,1,0,0,0,0,19
6809559,12,1.2424409002359673,2.099682715087162,0,2.101929481830651,1.0591054649025613,0,0,0,1,0,0,0,19
548696,1,1.1345969403617278,-0.7758091240690866,0,-0.23017136242525113,-0.4078211091373067,1,0,0,0,0,0,0,19
6265323,11,1.1885189202988475,-0.22809639280122979,0,-0.6417185702351161,0.05892825532992401,0,0,1,0,0,0,0,19
5764123,10,1.224466906923594,-0.8470868082751777,0,1.5531998714174975,-1.8480762909219042,0,0,0,0,1,0,0,19
603976,2,1.091459356412032,-1.0778014176791038,0,-0.8768884032693248,-0.5811851587965638,0,0,0,1,0,0,0,19
6467402,12,1.1345969403617278,-0.2487294066503614,0,1.6315898157622337,-0.42115680526494187,0,0,0,0,0,0,1,19
3376307,6,1.0806749604246082,0.334622166720541,0,-0.34775627894235545,0.40565635464843824,0,1,0,0,0,0,0,19
5529422,10,1.0950541550745068,-1.0702985035521468,0,-0.19097639025288302,-0.7412135123281858,0,0,0,0,0,0,1,19
4799252,9,1.224466906923594,0.057014344023134066,0,-0.7789009728384045,1.0190983765196557,0,0,0,1,0,0,0,19
3593049,7,1.0950541550745068,-0.18307890803948815,0,-0.3869512511147235,0.21895660886154597,0,0,0,0,0,1,0,19
1795605,4,1.0950541550745068,-0.8470868082751777,0,0.06379092886750964,-0.9012418658598077,0,0,0,1,0,0,0,19
1370686,3,1.1885189202988475,0.1733095129909667,0,-0.4457437093732757,0.43232774690370857,0,0,1,0,0,0,0,19
6315593,11,1.1849241216363728,-0.03114489696861002,0,-0.36735376502853945,0.12560673596809982,0,0,0,0,0,1,0,19
4587059,8,1.0806749604246082,-0.738294553434302,0,-0.23017136242525113,-0.4744995897754825,0,0,0,0,0,0,1,19
5900114,11,1.2064929136112208,-1.0871800603378,0,-0.11258644590814681,-0.7945562968387264,0,0,0,0,1,0,0,19
1466181,3,1.2927680815106122,0.4040241223948927,0,-0.7397060006660364,0.5923561004353305,1,0,0,0,0,0,0,19
4243159,8,1.1345969403617278,2.131570100126729,0,0.5537280810221109,1.4991834371145216,0,0,0,1,0,0,0,19
215080,1,1.2927680815106122,1.9421215184210663,0,-0.56332862589038,1.8859186248159414,0,0,0,1,0,0,0,19
6168152,11,1.0986489537369815,0.1376706708879212,0,-0.19097639025288302,0.2456280011168163,0,0,0,0,1,0,0,19
4685514,9,1.0986489537369815,0.2614687539827108,0,1.1416526636076325,-0.4744995897754825,0,0,0,0,1,0,0,19
1277932,3,1.1849241216363728,-0.8470868082751777,0,-0.2693663345976192,-0.5411780704136583,0,0,0,0,1,0,0,19
2943028,6,1.1885189202988475,1.900855490722803,0,-0.3281587928561714,1.6592117906461434,1,0,0,0,0,0,0,19
6505592,12,1.2064929136112208,0.5034377345770722,0,-0.15178141808051493,0.6190274926906009,0,1,0,0,0,0,0,19
1411954,3,1.163355329661525,-1.0046480049412734,0,-0.6025235980627481,-0.5545137665412935,0,0,0,0,1,0,0,19
598677,2,1.2568200948858659,2.1109370862775974,0,-0.5241336537180119,1.8725829286883064,0,0,0,1,0,0,0,19
6310776,11,1.1417865376866771,1.9308671472306307,0,-0.034196501563410614,1.0457697687749261,0,0,0,0,0,1,0,19
4307425,8,1.091459356412032,-1.0871800603378,0,-0.30856130676998733,-0.6211922471794693,0,0,0,0,0,0,1,19
2375959,5,1.2064929136112208,0.5672125046562062,0,-0.8376934310969567,0.9124128074985745,0,0,0,0,0,1,0,19
3548492,7,1.2568200948858659,1.3700243162405992,0,-0.36735376502853945,1.2991479951999942,0,0,0,1,0,0,0,19
747509,2,1.2424409002359673,1.7676787649693173,0,-0.6221210841489321,1.605869006135603,0,0,0,0,1,0,0,19
2543466,5,1.2819836855231883,2.131570100126729,0,-0.23017136242525113,1.6592117906461434,1,0,0,0,0,0,0,19
1173769,3,1.2064929136112208,1.9308671472306307,0,3.8069107713286634,-1.2079628767954165,0,0,0,0,0,0,1,19
3085095,6,1.1345969403617278,-0.5751061711729885,0,-0.34775627894235545,-0.2211213633504144,1,0,0,0,0,0,0,19
6187126,11,1.0878645577495574,-0.11742840942861488,0,0.2401683036431661,-0.2211213633504144,0,0,0,0,0,1,0,19
5838390,10,1.1166229470493545,0.05326288695965559,0,-0.36735376502853945,0.632363188818236,0,1,0,0,0,0,0,19
2359174,5,1.285578484185663,-0.18307890803948815,0,-0.40654873720090756,0.2856350894997218,0,0,0,0,1,0,0,19
1162389,3,1.1345969403617278,-0.8358324370847422,0,-0.30856130676998733,-0.514506678158388,0,0,0,0,0,1,0,19
3418578,6,1.1993033162862714,0.8860863550518764,0,-0.07339147373577871,1.1124482494131018,0,0,0,1,0,0,0,19
5607429,10,1.0806749604246082,0.05326288695965559,0,0.98487277491816,0.07226395145755918,0,0,0,1,0,0,0,19
651818,2,1.2927680815106122,1.9421215184210663,0,0.08338841495369369,1.5391905254974272,0,0,0,0,0,0,1,19
400422,1,1.1345969403617278,-0.18307890803948815,0,-0.543731139804196,0.40565635464843824,0,0,0,0,0,0,1,19
4954627,9,1.0950541550745068,-1.0702985035521468,0,0.1617783592984299,-0.9012418658598077,0,0,0,0,1,0,0,19
2703371,5,1.2424409002359673,-0.5507217002603784,0,-0.6809135424074843,-0.1944499710951441,0,1,0,0,0,0,0,19
602033,2,1.0950541550745068,0.8860863550518764,0,-0.8964858893555089,1.3258193874552644,0,0,0,1,0,0,0,19
6450254,12,1.0986489537369815,-0.7758091240690866,0,1.4552124409865772,-0.1944499710951441,0,0,0,0,0,1,0,19
5799079,10,1.2208721082611194,0.29523186755401704,0,-0.40654873720090756,0.6190274926906009,0,0,0,0,0,0,1,19
3653694,7,1.2496304975609165,-0.21684202161079438,0,1.396419982728025,-0.6878707278176451,0,1,0,0,0,0,0,19
4288339,8,1.1885189202988475,-0.5638517999825531,0,-0.34775627894235545,-0.18111427496750893,0,0,0,0,0,1,0,19
4819754,9,1.1885189202988475,-0.2337235783964475,0,-0.4457437093732757,0.07226395145755918,0,0,0,0,1,0,0,19
6014983,11,1.1094333497244053,-1.1265703595043237,0,-0.8376934310969567,-0.6211922471794693,0,0,0,1,0,0,0,19
177176,1,1.1345969403617278,1.9421215184210663,0,-0.34775627894235545,1.8059044480501305,0,1,0,0,0,0,0,19
2183867,4,1.0806749604246082,-0.8902285645051801,0,-0.46534119545945973,-0.514506678158388,0,0,1,0,0,0,0,19
2047313,4,1.0950541550745068,-0.8470868082751777,0,-0.36735376502853945,-0.48783528590311764,0,0,1,0,0,0,0,19
5663445,10,1.0806749604246082,0.1376706708879212,0,-0.3281587928561714,0.29897078562735696,0,0,0,0,0,0,1,19
1392570,3,1.1345969403617278,-0.8358324370847422,0,3.4737535078635347,-2.421511224410216,0,0,0,1,0,0,0,19
1981692,4,1.1345969403617278,2.131570100126729,0,2.160721940089203,1.205798122306548,0,0,0,0,0,0,1,19
3321930,6,1.21368251093617,-0.05928082494469856,0,1.5336023853313134,-0.2211213633504144,0,0,0,0,0,1,0,19
4448182,8,1.21368251093617,-0.05928082494469856,0,-0.6417185702351161,0.44566344303134375,0,0,0,0,0,0,1,19
1524706,3,1.2064929136112208,0.5034377345770722,0,0.33815573407408633,0.13894243209573498,0,0,0,1,0,0,0,19
5719019,10,1.2064929136112208,1.7676787649693173,0,-0.5241336537180119,1.525854829369792,0,0,1,0,0,0,0,19
163919,1,1.0806749604246082,-0.16432162272209577,0,-0.11258644590814681,0.07226395145755918,1,0,0,0,0,0,0,19
6655453,12,1.195708517623797,1.8971040336593246,0,-0.7397060006660364,1.5125191332421568,0,0,1,0,0,0,0,19
4739948,9,1.235251302911018,0.017624044856610115,0,0.9456778027457919,0.3389778740102624,1,0,0,0,0,0,0,19
3733087,7,1.2424409002359673,0.04388424430095942,0,-0.36735376502853945,0.1656138243510053,0,0,0,0,0,1,0,19
3438719,6,1.1345969403617278,-0.03114489696861002,0,-0.2693663345976192,0.0989353437128295,0,0,0,0,1,0,0,19
239296,1,1.2172773095986447,-0.5751061711729885,0,0.98487277491816,-0.9412489542427132,0,0,0,0,1,0,0,19
507795,1,1.2532252962233912,2.099682715087162,0,-0.46534119545945973,1.8725829286883064,0,0,0,0,0,1,0,19
458548,1,1.2927680815106122,-1.0740499606156253,0,-0.21057387633906707,-0.5811851587965638,0,0,1,0,0,0,0,19
5297283,10,1.1345969403617278,0.2614687539827108,0,-0.40654873720090756,0.6456988849458711,0,1,0,0,0,0,0,19
5164997,9,1.0950541550745068,-1.0365353899808405,0,-0.30856130676998733,-0.7012064239452803,0,1,0,0,0,0,0,19
965658,2,1.195708517623797,1.9308671472306307,0,-0.4261462232870916,1.4458406526039809,0,0,1,0,0,0,0,19
3303777,6,1.0986489537369815,-0.738294553434302,0,-0.3869512511147235,-0.2877998439885902,0,0,0,0,1,0,0,19
3322392,6,1.2496304975609165,-0.21684202161079438,0,-0.7593034867522205,0.1789495204786405,0,0,0,0,0,1,0,19
2317965,5,1.264009692210815,0.7697911860840437,0,1.9255521070549944,-0.7812206007110912,0,0,1,0,0,0,0,19
1123018,3,1.1885189202988475,-0.22809639280122979,0,-0.36735376502853945,-0.1944499710951441,0,0,0,1,0,0,0,19
5836090,10,1.0986489537369815,2.555484748299796,0,-0.13218393199433087,2.7927459614951324,0,1,0,0,0,0,0,19
1424998,3,1.1885189202988475,1.9308671472306307,0,-0.56332862589038,1.4858477409868864,0,0,0,0,0,1,0,19
5873497,11,1.1993033162862714,1.9308671472306307,0,0.49493562276355874,0.6990416694564118,0,0,0,1,0,0,0,19
2357544,5,1.0986489537369815,0.2614687539827108,0,-0.19097639025288302,0.632363188818236,0,0,0,0,1,0,0,19
4048637,7,1.2424409002359673,0.04388424430095942,0,0.5341305949359269,0.2056209127339108,1,0,0,0,0,0,0,19
4110249,8,1.1381917390242025,-0.738294553434302,0,-0.034196501563410614,-0.36781402075440117,0,0,0,1,0,0,0,19
1756747,4,1.2568200948858659,-0.22434493573775133,0,1.2788350662109207,-0.39448541300967155,0,1,0,0,0,0,0,19
1179835,3,1.1381917390242025,-0.738294553434302,0,2.8858289252780134,-2.261482870878594,0,0,0,0,0,0,1,19
3066073,6,1.2460356988984418,-0.21684202161079438,0,-0.4849386815456438,0.005585470819383359,0,0,0,0,0,0,1,19
4508827,8,1.2604148935483404,-0.5507217002603784,0,-0.4261462232870916,-0.14110718658460344,0,0,1,0,0,0,0,19
4759555,9,1.1885189202988475,-0.22809639280122979,0,-0.7201085145798524,0.15227812822337014,0,1,0,0,0,0,0,19
4047671,7,1.0806749604246082,0.2614687539827108,0,0.7497029418839514,-0.2744641478609551,1,0,0,0,0,0,0,19
5432553,10,1.2064929136112208,0.5034377345770722,0,-0.36735376502853945,0.5390133159247898,0,1,0,0,0,0,0,19
4469778,8,1.1813293229738981,-0.7758091240690866,0,-0.15178141808051493,-0.6611993355623748,1,0,0,0,0,0,0,19
1776439,4,1.0986489537369815,-0.8358324370847422,0,-0.11258644590814681,-0.2211213633504144,0,0,1,0,0,0,0,19
286784,1,1.1885189202988475,1.900855490722803,0,0.10298590103987774,1.2591409068170887,1,0,0,0,0,0,0,19
1852115,4,1.0950541550745068,-1.113440259782149,0,-0.5241336537180119,-0.7278778162005506,0,0,0,0,0,0,1,19
623196,2,1.0806749604246082,-1.0871800603378,0,-0.30856130676998733,-0.6345279433071045,0,0,0,0,1,0,0,19
2853925,5,1.0806749604246082,-1.2053509578373718,0,-0.3869512511147235,-1.0212631310085243,0,0,1,0,0,0,0,19
1143625,3,1.0986489537369815,-1.0309082043856228,0,-0.19097639025288302,-0.9145775619874429,0,0,0,0,1,0,0,19
4123435,8,1.1345969403617278,2.131570100126729,0,-0.7005110284936683,1.9392614093264822,0,0,0,0,1,0,0,19
1410745,3,1.0842697590870827,0.017624044856610115,0,-0.2889638206838033,0.5390133159247898,0,0,0,0,1,0,0,19
2797255,5,1.0842697590870827,-0.8902285645051801,0,-0.36735376502853945,-0.5678494626689287,0,0,0,0,0,0,1,19
1834332,4,1.1453813363491518,-1.0871800603378,0,-0.2693663345976192,-0.7278778162005506,0,0,0,0,0,1,0,19
528566,1,1.163355329661525,-0.05928082494469856,0,1.1612501496938166,-0.6345279433071045,0,0,0,0,0,0,1,19
1122808,3,1.1381917390242025,-0.22809639280122979,0,-0.24976884851143516,-0.1944499710951441,0,0,0,1,0,0,0,19
2086689,4,1.1345969403617278,0.29523186755401704,0,0.4361431645050066,0.04559255920228885,0,0,0,0,1,0,0,19
6029797,11,1.224466906923594,1.8971040336593246,0,4.825980047810234,1.0591054649025613,0,0,0,0,1,0,0,19
2873254,6,1.264009692210815,0.7697911860840437,0,-0.36735376502853945,0.8990771113709393,0,0,0,1,0,0,0,19
1237149,3,1.0806749604246082,0.2614687539827108,0,0.49493562276355874,0.6723702772011415,0,0,1,0,0,0,0,19
3217958,6,1.1885189202988475,1.9308671472306307,0,-0.36735376502853945,1.6458760945185085,1,0,0,0,0,0,0,19
475806,1,1.0986489537369815,-1.0871800603378,0,-0.01459901547722656,-0.8478990813492671,0,0,0,1,0,0,0,19
4753585,9,1.0878645577495574,1.9421215184210663,0,-0.2889638206838033,1.75256166353959,0,1,0,0,0,0,0,19
4129915,8,1.2424409002359673,0.29523186755401704,0,0.00499847060895749,0.4589991391589789,0,0,0,0,1,0,0,19
5781311,10,1.1310021416992533,0.04388424430095942,0,0.7888979140563195,-0.39448541300967155,0,0,0,0,0,1,0,19
3552495,7,1.1885189202988475,0.057014344023134066,0,0.573325567108295,0.3523135701378976,0,0,0,1,0,0,0,19
5819510,10,1.0950541550745068,-1.0702985035521468,0,0.8476903723148717,-0.7012064239452803,1,0,0,0,0,0,0,19
3165923,6,1.1885189202988475,-0.2862439772851461,0,0.3185582479879023,-0.20778566722277925,0,0,0,0,1,0,0,19
3065399,6,1.0806749604246082,-1.0871800603378,0,1.3376275244694729,-2.141461605729878,0,0,0,0,0,0,1,19
5797429,10,1.0806749604246082,0.8860863550518764,0,-0.4849386815456438,1.1391196416683722,0,0,0,0,0,0,1,19
237719,1,1.195708517623797,0.4040241223948927,0,0.49493562276355874,0.5256776197971547,0,0,0,0,1,0,0,19
6579775,12,1.2172773095986447,1.8971040336593246,0,-0.8180959450107727,1.7125545751566844,0,0,0,0,0,1,0,19
3871771,7,1.1705449269864743,-0.794566409386479,0,-0.4261462232870916,-0.36781402075440117,0,0,0,0,0,1,0,19
5143911,9,1.0806749604246082,-0.19433327922992355,0,-0.6221210841489321,0.27229939337208664,1,0,0,0,0,0,0,19
6638051,12,1.2676044908732897,1.3700243162405992,0,2.160721940089203,-0.1544428827122386,0,1,0,0,0,0,0,19
159307,1,1.2676044908732897,1.8971040336593246,0,-0.56332862589038,1.525854829369792,1,0,0,0,0,0,0,19
5028335,9,1.2064929136112208,0.5034377345770722,0,-0.34775627894235545,0.5923561004353305,0,1,0,0,0,0,0,19
4954947,9,1.224466906923594,-0.8470868082751777,0,0.6517155114530312,-1.3146484458164978,0,0,0,0,1,0,0,19
1125350,3,1.2424409002359673,-0.9990208193460558,0,0.2401683036431661,-0.8745704736045374,0,0,0,1,0,0,0,19
5662803,10,1.152570933674101,0.1733095129909667,0,-0.6025235980627481,0.40565635464843824,0,0,0,0,0,0,1,19
6170204,11,1.0986489537369815,-1.0365353899808405,0,-0.30856130676998733,-0.514506678158388,0,0,0,0,1,0,0,19
2852771,5,1.0806749604246082,0.04388424430095942,0,3.0622063000536697,-1.6213694567521064,0,0,1,0,0,0,0,19
3889569,7,1.0986489537369815,-1.2053509578373718,0,-0.40654873720090756,-0.9279132581150781,0,0,0,0,0,0,1,19
290226,1,1.0950541550745068,0.8860863550518764,0,-0.2693663345976192,1.3258193874552644,1,0,0,0,0,0,0,19
